ID,DAILY_DEPOSIT_LIMIT,DAILY_DEPOSIT_TIMESTAMP,DAILY_BET_LIMIT,DAILY_BET_TIMESTAMP,WEEKLY_DEPOSIT_LIMIT,WEEKLY_DEPOSIT_TIMESTAMP,WEEKLY_BET_LIMIT,WEEKLY_BET_TIMESTAMP,MONTHLY_DEPOSIT_LIMIT,MONTHLY_DEPOSIT_TIMESTAMP,MONTHLY_BET_LIMIT,MONTHLY_BET_TIMESTAMP,SOFT_DELETION
474,33258203404,2018-11-12 21:20:42,69172873585,2018-12-05 14:24:42,78935795863,2019-08-03 06:22:54,76998576777,2018-12-05 18:46:09,22325877952,2019-09-08 18:47:02,41342107346,2019-09-01 00:20:31,ENABLED
475,11270494980,2018-11-24 21:58:36,62630255515,2019-07-06 09:18:20,81392120677,2019-10-04 06:42:45,5181154425,2019-08-07 21:01:57,63499422307,2018-12-06 22:53:41,43553623812,2019-08-13 02:07:40,ENABLED
476,24639592617,2019-06-30 06:42:03,77442402877,2019-09-26 09:49:55,56515021423,2019-06-10 10:36:42,75317831704,2018-12-12 11:15:50,13565223600,2019-04-05 20:10:20,81063225631,2019-08-14 15:39:58,ENABLED
477,25295432753,2019-05-25 20:11:05,28885734453,2019-01-16 22:23:32,43163170433,2019-09-22 18:52:44,28817443794,2018-12-16 08:14:02,8335647044,2019-03-29 03:19:26,1204652146,2019-03-30 15:20:14,DELETED
478,36174792424,2018-10-21 19:04:32,32518558253,2019-05-31 08:28:49,11917829068,2019-09-20 13:30:02,19854594602,2019-06-08 08:27:52,5788966872,2019-08-07 10:39:02,4083591161,2018-10-26 10:08:22,DELETED
479,26446785169,2019-07-02 12:55:34,3137735827,2019-05-01 21:07:14,8807284930,2019-06-24 17:36:06,45270402796,2019-04-19 10:04:33,15528949890,2019-05-22 23:35:35,44023998016,2019-03-21 01:53:31,DELETED
480,72431600416,2018-12-20 11:42:53,11233115148,2019-03-22 11:37:55,27877381338,2018-11-04 23:06:36,88003345947,2019-02-12 01:05:12,56813898594,2019-07-31 20:37:18,10294311988,2019-05-22 22:43:17,DELETED
481,12598467910,2018-11-29 09:01:59,99271314289,2019-08-25 04:28:35,85880697225,2019-03-27 03:02:45,42243009007,2019-04-30 07:42:24,62249819483,2019-10-06 03:48:50,89612075577,2019-03-18 22:42:16,DELETED
482,48585526778,2019-05-04 04:56:57,75107106632,2019-02-21 10:39:03,86859345972,2019-10-07 14:33:42,6937713598,2019-06-07 20:08:42,11466579790,2019-01-26 16:00:42,15559542977,2019-04-02 02:15:11,DELETED
483,51900730221,2018-11-23 22:48:11,24019452240,2019-05-23 11:27:26,70827862125,2019-09-17 22:25:57,46256961645,2019-06-22 14:58:59,90589678457,2019-07-25 19:45:45,45287154480,2019-08-03 13:23:30,ENABLED
484,58091701702,2018-12-25 08:39:41,71908194677,2019-02-01 16:26:04,4366638994,2019-01-30 22:21:31,79111796919,2019-06-30 22:11:29,83428944826,2019-09-01 07:09:31,32743978728,2019-02-04 15:43:21,DELETED
485,38854908840,2019-05-29 18:54:22,73975566936,2019-09-13 11:28:24,18304825574,2019-06-21 07:59:00,7064718937,2019-07-02 05:57:17,81311842950,2019-09-14 23:16:23,89840678963,2019-07-27 13:22:57,ENABLED
486,34003033254,2019-04-04 10:40:21,85322762353,2018-11-19 02:53:20,63544469989,2019-09-15 07:15:48,27416524070,2019-05-04 12:46:54,52958709962,2019-07-27 14:00:03,66740493162,2019-03-03 02:30:17,DELETED
487,50464246790,2019-05-18 18:06:18,2646222384,2019-03-02 16:53:03,25684559548,2019-01-23 02:11:34,23565067793,2019-04-25 11:11:31,47587774079,2019-08-07 14:46:55,65281286175,2019-04-01 01:57:37,ENABLED
488,55835494902,2019-02-07 10:10:19,51221667946,2018-10-30 09:05:44,98356956078,2019-09-29 08:31:47,24209970243,2018-12-06 10:44:16,11896709652,2019-06-03 13:35:25,71486271213,2018-12-03 11:46:43,DELETED
489,10951932233,2018-10-25 05:46:09,39067741849,2019-07-14 02:42:22,47816258462,2019-06-14 22:06:42,54922605411,2019-03-09 04:57:06,91749776112,2019-06-14 04:05:38,2758077806,2018-10-27 06:54:14,ENABLED
490,21620134362,2018-11-02 21:00:30,21755633544,2019-07-27 23:16:15,52332273962,2019-01-31 04:22:19,63028560570,2019-05-29 15:35:47,28335026931,2019-04-16 02:52:06,56129670500,2019-01-22 04:45:50,DELETED
491,35901026271,2018-10-26 22:07:39,97989644085,2019-09-25 17:44:00,57318166381,2018-11-01 23:26:44,33557491238,2019-01-09 10:35:23,54342604796,2019-01-29 15:24:25,51427518811,2018-12-12 23:34:40,DELETED
492,56498002232,2019-06-17 13:37:11,87220761017,2019-08-23 23:35:57,67263703001,2019-06-27 11:07:26,97522512551,2019-04-21 17:49:59,4023535747,2019-05-22 17:09:27,80117710256,2018-10-23 23:33:15,ENABLED
493,67065380751,2019-03-20 04:08:21,68483849837,2019-09-16 07:32:45,12016648914,2019-03-30 19:15:32,21594921172,2019-01-03 19:31:33,81878955499,2019-06-27 15:26:12,18197034905,2019-03-01 03:06:36,DELETED
494,21858454373,2019-07-31 23:04:28,94478791084,2019-08-02 12:05:57,83283803511,2019-06-30 03:14:43,14400162707,2019-05-25 03:40:50,39620682343,2019-07-08 05:15:08,60518357842,2019-06-09 16:56:34,ENABLED
495,42563673582,2019-01-26 23:06:09,37124231510,2018-12-22 05:30:18,53470313754,2019-01-27 11:22:41,43649545906,2019-08-05 13:36:06,67619150151,2019-03-31 12:37:31,28334158448,2018-12-21 14:56:07,DELETED
496,34227322373,2019-03-22 20:00:36,89386751092,2019-04-24 17:11:55,73035170946,2019-03-20 20:07:08,12641696348,2019-05-16 09:13:48,43677525850,2018-11-29 11:19:57,60188754256,2019-07-01 05:25:34,DELETED
497,70605084963,2018-12-26 20:00:47,63483170942,2019-06-08 10:04:06,60642211654,2019-10-06 22:21:20,20471071689,2019-10-17 15:10:25,93394947689,2019-06-10 09:06:33,90060812604,2019-06-29 14:22:30,DELETED
498,19287985567,2019-07-20 11:59:48,13033667457,2018-12-09 11:32:22,51430459252,2019-03-05 13:33:11,9910438518,2019-10-19 20:04:44,5617058327,2019-06-01 02:45:50,79700685067,2019-06-06 09:14:25,ENABLED
499,47744131207,2019-02-19 07:10:20,11392859479,2019-04-06 02:12:47,49319085281,2019-01-02 09:07:19,96344310424,2019-09-18 05:07:17,96492966704,2019-07-11 04:16:07,62030418734,2018-11-05 21:40:27,DELETED
500,14395929317,2019-08-13 16:16:23,48349225472,2018-10-28 13:48:01,88461155561,2018-11-01 21:47:35,72033878225,2019-02-07 08:54:42,11837033583,2019-04-22 07:11:51,91571197850,2019-08-09 19:24:00,ENABLED
